id,title,sku,slug,hsnCode,gstRate,category,subcategory
prd_80d1a8ba-e203-42c3-b756-70b9fe05ba3f,tuya Smart Home PCB for 4 Gang/Switch PCB Board for Home Automation with Manual and WiFi Control Work Online and Offline as Well Compatible with Alexa and Google Home,JNX-000109,tuya-smart-home-pcb-for-4-gangswitch-pcb-board-for-home-automation-with-manual-and-wifi-control-work-online-and-offline-as-well-compatible-with-alexa-and-google-home,8529,18,Smart Home Automation,
prd_cf6a792e-8900-437f-b0e4-40815b6b629c,Tuya Smart Life  smart handle wooden door lock  5-Way Unlocking | Fingerprint | Password | RFID Access Card | wifi Mobile app | Mechanical Key | OTP Access | Stainless Steel Mortise | (Black) K802,JNX-000193,tuya-smart-life-smart-handle-wooden-door-lock-5-way-unlocking-or-fingerprint-or-password-or-rfid-access-card-or-wifi-mobile-app-or-mechanical-key-or-otp-access-or-stainless-steel-mortise-or-black-k802,8531,18,Access Control,
prd_69416f94-450e-4d2b-a651-a5ab3c17527d,Tuya Smart Life Mobile app Biometric Fingerprint wardrobe Lock for Cabinet or Drawer I Electric Fingerprint Keyless Hidden File Drawer Wardrobe Wooden Furniture Cabinet Privacy Lock  DRL4T5B,JNX-000301,tuya-smart-life-mobile-app-biometric-fingerprint-wardrobe-lock-for-cabinet-or-drawer-i-electric-fingerprint-keyless-hidden-file-drawer-wardrobe-wooden-furniture-cabinet-privacy-lock-drl4t5b,8531,18,Access Control,
prd_21af8f79-fe18-49a8-b6d6-165fe21ba6c0,tuya smart life smart biomteric NFC smart life mobile app IC card password -  mobile app access control -  F5T1KW,JNX-000326,tuya-smart-life-smart-biomteric-nfc-smart-life-mobile-app-ic-card-password-mobile-app-access-control-f5t1kw,8529,18,Smart Home Automation,
prd_19774077-d3d6-4f9a-9527-51800a3464ef,tuya smart life smart biomteric NFC smart life mobile app IC card password -  mobile app access control - FB500,JNX-000358,tuya-smart-life-smart-biomteric-nfc-smart-life-mobile-app-ic-card-password-mobile-app-access-control-fb500,8529,18,Smart Home Automation,
prd_e893e906-f374-4336-8501-d4220830a7df,Tuya Smart Life smart curtain track - 10 feet long,JNX-000218,tuya-smart-life-smart-curtain-track-10-feet-long,8529,18,Smart Home Automation,
prd_d0e315b6-9ea8-424f-b9ed-4f6d3beedb44,Tuya Smart Life smart curtain track - 15 feet,JNX-000217,tuya-smart-life-smart-curtain-track-15-feet,8529,18,Smart Home Automation,
prd_cdaf78a5-7523-4dff-bc1e-4099f913c8ae,Tuya Smart life Wifi Main Circuit Breaker (MCB) / Smart Switch overload and short circuit protection for Smart home work with Smart life app (63A 2Pole )  STM63KWh   1P63JT,JNX-000241,tuya-smart-life-wifi-main-circuit-breaker-mcb-smart-switch-overload-and-short-circuit-protection-for-smart-home-work-with-smart-life-app-63a-2pole-stm63kwh-1p63jt,8529,18,Smart Home Automation,
prd_3f3a6548-47bd-4382-acd5-13d91f690969,Tuya Smart Life WiFi Smart IR Remote Control WiFi Temperature Humidity Sensor Monitor with LCD Display Cover Above 98% IR Device for Air-Conditioned TV Fan etc Smart Life APP Compatible with Alexa Google Assistant,JNX-000263,tuya-smart-life-wifi-smart-ir-remote-control-wifi-temperature-humidity-sensor-monitor-with-lcd-display-cover-above-98percent-ir-device-for-air-conditioned-tv-fan-etc-smart-life-app-compatible-with-alexa-google-assistant,8529,18,Smart Home Automation,
prd_1b65fbad-5247-40f9-9b93-5bd5db8631c2,tuya smart life wireless strobe siren 433mhz 110dB sound - support 99 wireless sensors  - TY-STB-Siren,JNX-000307,tuya-smart-life-wireless-strobe-siren-433mhz-110db-sound-support-99-wireless-sensors-ty-stb-siren,8529,18,Smart Home Automation,
prd_6cf64be4-33a3-4af7-8e85-a89ae92024ac,Tuya Smart WiFi shutter sensor  Siren 110dB Stroboscopic shutter contact | rolling shutter sensor  TYSTB+RS433 combo,JNX-000290,tuya-smart-wifi-shutter-sensor-siren-110db-stroboscopic-shutter-contact-or-rolling-shutter-sensor-tystbrs433-combo,8529,18,Smart Home Automation,
prd_643d1302-85a9-4d00-9d68-b0db4f635d4a,Tuya Smart WiFi shutter sensor  Siren 110dB Stroboscopic shutter contact | single piece shutter sensor  TYSTB+RS433 shutter,JNX-000306,tuya-smart-wifi-shutter-sensor-siren-110db-stroboscopic-shutter-contact-or-single-piece-shutter-sensor-tystbrs433-shutter,8529,18,Smart Home Automation,
prd_7ea66e96-7f16-4024-a61c-0ea91d91a8e8,"Tuya Smartlife WiFi 1ch relay module for door lock , access control , trigger mode and delay time trigger by mobile app  with 433Mhz Remote receiver",JNX-000159,tuya-smartlife-wifi-1ch-relay-module-for-door-lock-access-control-trigger-mode-and-delay-time-trigger-by-mobile-app-with-433mhz-remote-receiver,8531,18,Access Control,
prd_13c89a60-39ab-4ef8-b001-eee8a9fdc464,"Tuya Video Door Lock , 3D face access Smart wifi, Video Calling Door Lock JW540",JNX-000370,tuya-video-door-lock-3d-face-access-smart-wifi-video-calling-door-lock-jw540,8531,18,Access Control,
prd_6a9bcb60-5eec-426c-9103-2e6e91b05ee1,"Tuya wifi LED Backlight Kit with HDMI 2.0 Sync Box, 4k60Hz RGBIC strip  TV Lights for Games Movies, Tuya App , Alexa and Google Home compatible,   5M LED Strip Length suitable up to 85 Inch TV",JNX-000367,tuya-wifi-led-backlight-kit-with-hdmi-20-sync-box-4k60hz-rgbic-strip-tv-lights-for-games-movies-tuya-app-alexa-and-google-home-compatible-5m-led-strip-length-suitable-up-to-85-inch-tv,8529,18,Smart Home Automation,
prd_26ca282d-82d2-4c43-8213-cd59699414f2,"Tuya wifi LED Backlight Kit with HDMI 2.0 Sync Box, 4k60Hz RGBIC strip  TV Lights for Games Movies, Tuya App , Alexa and Google Home compatible,   3.2 M LED Strip Length suitable up to 55 Inch TV",JNX-000368,tuya-wifi-led-backlight-kit-with-hdmi-20-sync-box-4k60hz-rgbic-strip-tv-lights-for-games-movies-tuya-app-alexa-and-google-home-compatible-32-m-led-strip-length-suitable-up-to-55-inch-tv,8529,18,Smart Home Automation,
prd_487f7e30-5815-43f9-8768-2204c09358a9,Tuya WiFi RF Intelligent Curtain Switch Modification Module Intelligent Curtain Switch Module Mobilephone APP Remotes Control  Switch control Compatible with Alexa Voice Control Timing Family Sharing,JNX-000292,tuya-wifi-rf-intelligent-curtain-switch-modification-module-intelligent-curtain-switch-module-mobilephone-app-remotes-control-switch-control-compatible-with-alexa-voice-control-timing-family-sharing,8529,18,Smart Home Automation,
prd_50937ea1-eb4c-44f3-9c94-43e3563a7d58,"tuya Wifi Smart Switch for Alexa/Google Assistant Enabled, Remote Control, Android and iOS Support Switch Make existing switch board to smart switch retrofit solution up to 16Amp load",JNX-000184,tuya-wifi-smart-switch-for-alexagoogle-assistant-enabled-remote-control-android-and-ios-support-switch-make-existing-switch-board-to-smart-switch-retrofit-solution-up-to-16amp-load,8529,18,Smart Home Automation,
prd_f7c2b534-b9a5-4e89-b378-52d2c76b0b56,"uhf integrated reader  for Parking System Access Control Jewellery tag , Bike race , Horse race  Waterproof  Integrated tag UHF Reader antenna Access Control long range  UHF-pro - RJ45",JNX-000249,uhf-integrated-reader-for-parking-system-access-control-jewellery-tag-bike-race-horse-race-waterproof-integrated-tag-uhf-reader-antenna-access-control-long-range-uhf-pro-rj45,8531,18,Access Control,
prd_a66febc4-f943-4d10-a871-6c7dac8ab9b1,"Universal Battery Operated (Emitter Part) Infrared Photoelectric Beam Sensor Photocell with 40 Feet Range for Automatic Swing Slider Gate Opener , Boo barrier , Sliding gate motor",JNX-000372,universal-battery-operated-emitter-part-infrared-photoelectric-beam-sensor-photocell-with-40-feet-range-for-automatic-swing-slider-gate-opener-boo-barrier-sliding-gate-motor,8531,18,Access Control,
prd_51aa3864-0484-4c81-ade4-9db7638120c7,"Universal LCD/LED TV Moving Wall Mount with 180 Degree Rotating for 14 to 26 inch 15 Kg,  JS-15",JNX-000260,universal-lcdled-tv-moving-wall-mount-with-180-degree-rotating-for-14-to-26-inch-15-kg-js-15,8531,18,Access Control,
prd_cc7d225c-9dca-40c9-86db-59d1927177d4,USB extender - 150 Feet Long USB extension using cat 5e/6 cable with RJ45 connector,JNX-000149,usb-extender-150-feet-long-usb-extension-using-cat-5e6-cable-with-rj45-connector,8529,18,Cable and Connector,
prd_7c0df05f-3b18-497d-be8b-43a44c68ae94,USB Male to Female Extension Cable - 1.5M long,JNX-000158,usb-male-to-female-extension-cable-15m-long,8529,18,Cable and Connector,
prd_b84e875e-cd82-491c-bc1b-b2a01e30e172,v380 bulb camera,JNX-000177,v380-bulb-camera,8529,18,Surveilliance,
prd_8fb88393-f66a-4e42-bf40-b57fa29c545c,v380 roboto camera - 2MP wifi camera,JNX-000179,v380-roboto-camera-2mp-wifi-camera,8529,18,Surveilliance,
prd_3d192693-3502-403a-87e7-28403a9eade5,"vehicle  jewellery tag Reader, UHF Passive Electronic Tag RFID Reader for Parking System Access Control Jewellery tag , Bike race , Horse race  Waterproof Passive Electronic TAG RFID Integrated Card Reader Access Control range 7 meter -UHF7D- USB",JNX-000247,vehicle-jewellery-tag-reader-uhf-passive-electronic-tag-rfid-reader-for-parking-system-access-control-jewellery-tag-bike-race-horse-race-waterproof-passive-electronic-tag-rfid-integrated-card-reader-access-control-range-7-meter-uhf7d-usb,8531,18,Access Control,
prd_fd733fbe-3a24-4857-bf67-c56027b7436f,"vehicle  jewellery tag Reader, UHF Passive Electronic Tag RFID Reader for Parking System Access Control Jewellery tag , Bike race , Horse race  Waterproof Passive Electronic TAG RFID Integrated Card Reader Access Control range 7 meter -UHF7D - RJ45",JNX-000248,vehicle-jewellery-tag-reader-uhf-passive-electronic-tag-rfid-reader-for-parking-system-access-control-jewellery-tag-bike-race-horse-race-waterproof-passive-electronic-tag-rfid-integrated-card-reader-access-control-range-7-meter-uhf7d-rj45,8531,18,Access Control,
prd_078d6079-986a-43cb-8128-0794c5152519,"Video Balun - Anti-Interference UTP Single Channel Passive Video Balun Connector, Coax to Camera CCTV RF Connector (Black, Silver)",JNX-000150,video-balun-anti-interference-utp-single-channel-passive-video-balun-connector-coax-to-camera-cctv-rf-connector-black-silver,8529,18,Surveilliance,
prd_864e11a2-64ee-4be0-bf3c-36a6786a22c8,"Video Door Phone - HD Color Night Vision camera outdoor bell  7"" full touch screen indoor  SK203A4W",JNX-000356,video-door-phone-hd-color-night-vision-camera-outdoor-bell-7-full-touch-screen-indoor-sk203a4w,8529,18,Surveilliance,
prd_3c58177f-3c2b-46c7-9738-7a5d69a225cb,Video Door Phone Tuya 1080P  Smart Wifi IP Wired Audio Indoor Intercom Video Doorbell With Mobile Phone Control  and  Video call Video Monitoring Intercom System SK350TUYA,JNX-000357,video-door-phone-tuya-1080p-smart-wifi-ip-wired-audio-indoor-intercom-video-doorbell-with-mobile-phone-control-and-video-call-video-monitoring-intercom-system-sk350tuya,8529,18,Smart Home Automation,
prd_fc1d7f0d-0820-4a4a-9ecc-39409fefe9ae,wall mount PTZ stand for camera 1602Z,JNX-000329,wall-mount-ptz-stand-for-camera-1602z,8529,18,Surveilliance,
prd_a07ca3b7-ee7c-48d2-8be4-100b61bd93d5,"Wall Mounting Bracket Stand for CCTV Security Camera, Length 18 cm / 7 Inch with Adjustable Angle of 90 Degree, Indoor/Outdoor use (Pack of 4 Set)",JNX-000375,wall-mounting-bracket-stand-for-cctv-security-camera-length-18-cm-7-inch-with-adjustable-angle-of-90-degree-indooroutdoor-use-pack-of-4-set,8529,18,Surveilliance,
prd_658a46a8-44c8-41a8-b5d6-81b938ccaa04,Waterproof box for POE media converter fiber splicing pole mount wall mount 210x180x85  mm #800E,JNX-000332,waterproof-box-for-poe-media-converter-fiber-splicing-pole-mount-wall-mount-210x180x85-mm-800e,8529,18,Surveilliance,
prd_6c9826f2-c400-4d53-87fc-c18d20d43a9f,Waterproof Dustproof tuya smart life smart biomteric access control standalone 500 Finger Users attendance over mobile app - #JF4P,JNX-000335,waterproof-dustproof-tuya-smart-life-smart-biomteric-access-control-standalone-500-finger-users-attendance-over-mobile-app-jf4p,8529,18,Smart Home Automation,
prd_15b111b7-772c-48df-b01a-dcafca09103e,waterproof RFID access control system - for outdoor or indoor installation work with NFC mobile app K105,JNX-000160,waterproof-rfid-access-control-system-for-outdoor-or-indoor-installation-work-with-nfc-mobile-app-k105,8529,18,Surveilliance,
prd_a623ec6e-c455-44ba-883d-7b0e499bafb4,"waterproof Switch Push Buttons Application for Barrier Gate Operator and Auto Gate , Boom Barrier Push Button.",JNX-000275,waterproof-switch-push-buttons-application-for-barrier-gate-operator-and-auto-gate-boom-barrier-push-button,8529,18,Parking Management,
prd_a27f0ae9-64dd-4dbd-b25f-7a4bf47d4f33,"waterproof Switch sliding gate motor Push Buttons Application for Barrier Gate Operator and Auto Gate , Boom Barrier Push Button. - Copy",JNX-000276,waterproof-switch-sliding-gate-motor-push-buttons-application-for-barrier-gate-operator-and-auto-gate-boom-barrier-push-button-copy,8529,18,Parking Management,
prd_fc6f99aa-5675-442e-a5b0-143b20a13827,WiFi 3mp Mini Pan-Tilt Zoom CCTV Camera | Outdoor Indoor Security Camera | Storage on Cloud or SD Card Up To 256 GB | Intruder Alarm | Color Night Vision | Two Way Talk,JNX-000322,wifi-3mp-mini-pan-tilt-zoom-cctv-camera-or-outdoor-indoor-security-camera-or-storage-on-cloud-or-sd-card-up-to-256-gb-or-intruder-alarm-or-color-night-vision-or-two-way-talk,8529,18,Surveilliance,
prd_d3c556e9-3594-4123-a937-e17ce6c88541,wifi camera 4X Digital Zoom 360°| 90° Tilt Smart Home Office WiFi Camera | Wireless Indoor Security 3MP Camera | Full Colour Night Vision | Support 128gb Card | Motion Detection | Onvif Enabled,JNX-000284,wifi-camera-4x-digital-zoom-360or-90-tilt-smart-home-office-wifi-camera-or-wireless-indoor-security-3mp-camera-or-full-colour-night-vision-or-support-128gb-card-or-motion-detection-or-onvif-enabled,8529,18,Surveilliance,
prd_0cddd196-fed7-4689-b2d8-4d78cc2a2eb0,wifi mobile app remote control main door lock kit. Tuya Smart Life app RIM Lock,JNX-000294,wifi-mobile-app-remote-control-main-door-lock-kit-tuya-smart-life-app-rim-lock,8531,18,Access Control,
prd_b8bbaf92-01d9-47ea-b440-b0c06067c3d2,"wired door contact Magnetic Switch Home Alarm System for Micro Controller Any Wired Security Alarm Panel, Node MCU,",JNX-000145,wired-door-contact-magnetic-switch-home-alarm-system-for-micro-controller-any-wired-security-alarm-panel-node-mcu,8531,18,Security Alarm System,
prd_b51bb973-25d4-483d-9b22-2145a2a03e97,Wireless 433Mhz RF Module Receiver Remote Control Built-in Learning Code 1527 Decoding 1 channel output with MOSFET Current Driver   GND and POWER out,JNX-000337,wireless-433mhz-rf-module-receiver-remote-control-built-in-learning-code-1527-decoding-1-channel-output-with-mosfet-current-driver-gnd-and-power-out,8531,18,Access Control,
prd_7bbf3978-c9ea-472b-a53b-0bfd3c76fb57,wireless door bell long range up to 400 feet call bell,JNX-000186,wireless-door-bell-long-range-up-to-400-feet-call-bell,8531,18,Access Control,
prd_d3880ab4-468a-4b78-a503-bc7f6478655d,"Youhe Standalone door controller YH2000-C for RFID card 125Khz and password to door open , lift , barrier , safe, tijori",JNX-000082,youhe-standalone-door-controller-yh2000-c-for-rfid-card-125khz-and-password-to-door-open-lift-barrier-safe-tijori,8531,18,Access Control,
